,reporting_year,borough_block_lot,property_street_address_or,borough,zip_code,sold_date,vacant_on_12_31,construction_reported,vacant_6_30_or_date_sold,primary_business_activity,property_number,property_street,unit,borough_1,postcode,latitude,longitude,community_board,council_district,census_tract,bin,bbl,nta,nbhd,expir_dt_of_most_recent_lease,coordinates,bidid,coun_dist_2023
258409,2022 and 2023,3061860046,7122 BAY PARKWAY,BROOKLYN,11204.0,,FILLED,,,EDUCATIONAL SERVICES,7122,BAY PARKWAY,,Brooklyn,11204.0,40.6101835,-73.9856944,311.0,44.0,26600.0,3158120,3061860046,BK1101,Bensonhurst,,POINT (-73.9856944 40.6101835),,43.0
258412,2022 and 2023,3061920001,7225 New Utrecht Avenue,BROOKLYN,11228.0,,FILLED,,,MISCELLANEOUS OTHER SERVICE,7225,NEW UTRECHT AVENUE,,Brooklyn,11228.0,40.617373,-73.9992184,311.0,43.0,26200.0,3158381,3061920001,BK1101,Bensonhurst,,POINT (-73.9992184 40.617373),,43.0
258413,2022 and 2023,3061930047,"7216 18th Ave, STORE",BROOKLYN,11204.0,,FILLED,,,HEALTH CARE or SOCIAL ASSISTANCE,7216,18 AVENUE,,Brooklyn,11204.0,40.61493000000001,-73.9948205,311.0,43.0,26400.0,3158492,3061930047,BK1101,Bensonhurst,,POINT (-73.9948205 40.61493000000001),,43.0
258414,2022 and 2023,3061930049,7222 18 AVENUE,BROOKLYN,11204.0,,FILLED,,,FOOD SERVICES,7222,18 AVENUE,,Brooklyn,11204.0,40.6148367,-73.9949142,311.0,43.0,26400.0,3158494,3061930049,BK1101,Bensonhurst,,POINT (-73.9949142 40.6148367),,43.0
258415,2022 and 2023,3061940007,7207 18 AVENUE,BROOKLYN,11204.0,,FILLED,,,FOOD SERVICES,7207,18 AVENUE,,Brooklyn,11204.0,40.61475430000001,-73.9941901999999,311.0,47.0,26600.0,3158521,3061940007,BK1101,Bensonhurst,,POINT (-73.9941901999999 40.61475430000001),,43.0
258416,2022 and 2023,3061940008,7205 18 AVENUE,BROOKLYN,11204.0,,FILLED,,,FOOD SERVICES,7205,18 AVENUE,,Brooklyn,11204.0,40.614800900000006,-73.9941434,311.0,47.0,26600.0,3158522,3061940008,BK1101,Bensonhurst,,POINT (-73.9941434 40.614800900000006),,43.0
258417,2022 and 2023,3061960001,7215 20TH AVENUE,BROOKLYN,11204.0,,FILLED,,,RETAIL,7215,20 AVENUE,,Brooklyn,11204.0,40.61202569999999,-73.9901348999999,311.0,47.0,26600.0,3158616,3061960001,BK1101,Bensonhurst,,POINT (-73.9901348999999 40.61202569999999),,43.0
258418,2022 and 2023,3061970034,7206 BAY PARKWAY,BROOKLYN,11204.0,,VACANT,,,NO BUSINESS ACTIVITY IDENTIFIED,7206,BAY PARKWAY,,Brooklyn,11204.0,40.609906300000006,-73.9859754,311.0,44.0,26600.0,3158691,3061970034,BK1101,Bensonhurst,,POINT (-73.9859754 40.609906300000006),,43.0
258422,2022 and 2023,3062040041,7302 18 AVENUE,BROOKLYN,11204.0,,FILLED,,,OTHER,7302,18 AVENUE,,Brooklyn,11204.0,40.61462530000001,-73.9951375,311.0,43.0,26400.0,3159048,3062040041,BK1101,Bensonhurst,,POINT (-73.9951375 40.61462530000001),,43.0
258423,2022 and 2023,3062050009,7301 18th ave,BROOKLYN,11204.0,,FILLED,,,RETAIL,7301,18 AVENUE,,Brooklyn,11204.0,40.6143508,-73.9946693,311.0,47.0,26600.0,3159088,3062050009,BK1101,Bensonhurst,,POINT (-73.9946693 40.6143508),,43.0
258424,2022 and 2023,3062060036,7304 20th Ave,BROOKLYN,11204.0,,FILLED,,,OTHER,1984,73 STREET,,Brooklyn,11204.0,40.61191869999999,-73.9908804999999,311.0,47.0,26800.0,3159166,3062060036,BK1101,Bensonhurst,,POINT (-73.9908804999999 40.61191869999999),,43.0
258425,2022 and 2023,3062060036,7308 20th Ave,BROOKLYN,11204.0,,FILLED,,,OTHER,1984,73 STREET,,Brooklyn,11204.0,40.61191869999999,-73.9908804999999,311.0,47.0,26800.0,3159166,3062060036,BK1101,Bensonhurst,,POINT (-73.9908804999999 40.61191869999999),,43.0
258426,2022 and 2023,3062060036,7310 20th Ave,BROOKLYN,11204.0,,FILLED,,YES,NO BUSINESS ACTIVITY IDENTIFIED,1984,73 STREET,,Brooklyn,11204.0,40.61191869999999,-73.9908804999999,311.0,47.0,26800.0,3159166,3062060036,BK1101,Bensonhurst,,POINT (-73.9908804999999 40.61191869999999),,43.0
258427,2022 and 2023,3062060036,7312 20th Ave,BROOKLYN,11204.0,,FILLED,,YES,NO BUSINESS ACTIVITY IDENTIFIED,1984,73 STREET,,Brooklyn,11204.0,40.61191869999999,-73.9908804999999,311.0,47.0,26800.0,3159166,3062060036,BK1101,Bensonhurst,,POINT (-73.9908804999999 40.61191869999999),,43.0
258428,2022 and 2023,3062070010,7301 20 AVENUE,BROOKLYN,11204.0,,FILLED,,,NO BUSINESS ACTIVITY IDENTIFIED,7301,20 AVENUE,,Brooklyn,11204.0,40.6117677,-73.9904015,311.0,47.0,26800.0,3159201,3062070010,BK1101,Bensonhurst,,POINT (-73.9904015 40.6117677),,43.0
258437,2022 and 2023,3062150006,1700 74 street,BROOKLYN,11204.0,,FILLED,,,REAL ESTATE,1700,74 STREET,6,Brooklyn,11204.0,40.61517440000001,-73.9977848999999,311.0,43.0,26400.0,3159611,3062150006,BK1101,Bensonhurst,,POINT (-73.9977848999999 40.61517440000001),,43.0
258438,2022 and 2023,3062150006,7401 17th ave,BROOKLYN,11204.0,,FILLED,,,OTHER,1700,74 STREET,6,Brooklyn,11204.0,40.61517440000001,-73.9977848999999,311.0,43.0,26400.0,3159611,3062150006,BK1101,Bensonhurst,,POINT (-73.9977848999999 40.61517440000001),,43.0
258439,2022 and 2023,3062150006,7401 17th ave,BROOKLYN,11204.0,,FILLED,,,OTHER,1700,74 STREET,6,Brooklyn,11204.0,40.61517440000001,-73.9977848999999,311.0,43.0,26400.0,3159611,3062150006,BK1101,Bensonhurst,,POINT (-73.9977848999999 40.61517440000001),,43.0
258440,2022 and 2023,3062150047,1781 BAY RIDGE PARKWAY,BROOKLYN,11204.0,,FILLED,,,RETAIL,1781,BAY RIDGE PARKWAY,,Brooklyn,11204.0,40.6137278,-73.996038,311.0,43.0,26400.0,3159643,3062150047,BK1101,Bensonhurst,,POINT (-73.996038 40.6137278),,43.0
258441,2022 and 2023,3062160008,7405 18 AVENUE,BROOKLYN,11204.0,,FILLED,,,REAL ESTATE,7405,18 AVENUE,,Brooklyn,11204.0,40.61367559999999,-73.9952888999999,311.0,47.0,27400.0,3159676,3062160008,BK1101,Bensonhurst,,POINT (-73.9952888999999 40.61367559999999),,43.0
258442,2022 and 2023,3062160010,7401 18 AVENUE,BROOKLYN,11204.0,,FILLED,,,WHOLESALE,7401,18 AVENUE,,Brooklyn,11204.0,40.613758,-73.995206,311.0,47.0,27400.0,3159678,3062160010,BK1101,Bensonhurst,,POINT (-73.995206 40.613758),,43.0
258443,2022 and 2023,3062170036,1982 74 STREET,BROOKLYN,11204.0,,FILLED,,,RETAIL,1982,74 STREET,,Brooklyn,11204.0,40.611375300000006,-73.9914893,311.0,47.0,26800.0,3159746,3062170036,BK1101,Bensonhurst,,POINT (-73.9914893 40.611375300000006),,43.0
258444,2022 and 2023,3062170036,1982 74 STREET,BROOKLYN,11204.0,,FILLED,,,OTHER,1982,74 STREET,,Brooklyn,11204.0,40.611375300000006,-73.9914893,311.0,47.0,26800.0,3159746,3062170036,BK1101,Bensonhurst,,POINT (-73.9914893 40.611375300000006),,43.0
258445,2022 and 2023,3062170036,1982 74 STREET,BROOKLYN,11204.0,,VACANT,,,NO BUSINESS ACTIVITY IDENTIFIED,1982,74 STREET,,Brooklyn,11204.0,40.611375300000006,-73.9914893,311.0,47.0,26800.0,3159746,3062170036,BK1101,Bensonhurst,,POINT (-73.9914893 40.611375300000006),,43.0
258446,2022 and 2023,3062170041,7416 20TH AVE,BROOKLYN,11204.0,,FILLED,,,RETAIL,7416,20 AVENUE,,Brooklyn,11204.0,40.61123530000001,-73.9917198,311.0,47.0,26800.0,3159748,3062170041,BK1101,Bensonhurst,,POINT (-73.9917198 40.61123530000001),,43.0
258447,2022 and 2023,3062170043,7420 20TH AVE,BROOKLYN,11204.0,,FILLED,,,RETAIL,7420,20 AVENUE,,Brooklyn,11204.0,40.61115019999999,-73.9918098,311.0,47.0,26800.0,3159750,3062170043,BK1101,Bensonhurst,,POINT (-73.9918098 40.61115019999999),,43.0
258448,2022 and 2023,3062170045,1973 BAY RIDGE PARKWAY,BROOKLYN,11204.0,,FILLED,,,RETAIL,1973,BAY RIDGE PARKWAY,,Brooklyn,11204.0,40.61127919999999,-73.9919179,311.0,47.0,26800.0,3159752,3062170045,BK1101,Bensonhurst,,POINT (-73.9919179 40.61127919999999),,43.0
258462,2022 and 2023,3062260044,7512 18 AVENUE,BROOKLYN,11214.0,,FILLED,,,REAL ESTATE,7512,18 AVENUE,,Brooklyn,11214.0,40.61322830000001,-73.9965315,311.0,43.0,26400.0,3160241,3062260044,BK1101,Bensonhurst,,POINT (-73.9965315 40.61322830000001),,43.0
258463,2022 and 2023,3062260049,7524 18 AVENUE,BROOKLYN,11214.0,,FILLED,,,FOOD SERVICES,7524,18 AVENUE,,Brooklyn,11214.0,40.6130252,-73.9967583999999,311.0,43.0,26400.0,3160246,3062260049,BK1101,Bensonhurst,,POINT (-73.9967583999999 40.6130252),,43.0
258464,2022 and 2023,3062290003,7517 20 AVENUE,BROOKLYN,11214.0,,FILLED,,,EDUCATIONAL SERVICES,7517,20 AVENUE,,Brooklyn,11214.0,40.6103021,-73.9919792,311.0,47.0,26800.0,3160371,3062290003,BK1101,Bensonhurst,,POINT (-73.9919792 40.6103021),,43.0
258465,2022 and 2023,3062290007,7505  20th A VE,BROOKLYN,11214.0,,FILLED,,,OTHER,7507,20 AVENUE,,Brooklyn,11214.0,40.6104585,-73.9917666999999,311.0,47.0,26800.0,3160373,3062290007,BK1101,Bensonhurst,,POINT (-73.9917666999999 40.6104585),,43.0
258466,2022 and 2023,3062290009,7503 20 AVENUE,BROOKLYN,11214.0,,FILLED,,,HEALTH CARE or SOCIAL ASSISTANCE,7503,20 AVENUE,,Brooklyn,11214.0,40.6105464,-73.9916766999999,311.0,47.0,26800.0,3160374,3062290009,BK1101,Bensonhurst,,POINT (-73.9916766999999 40.6105464),,43.0
258467,2022 and 2023,3062290009,2008 BAY RIDGE PARKWAY,BROOKLYN,11214.0,,FILLED,,,OTHER,7503,20 AVENUE,,Brooklyn,11214.0,40.6105464,-73.9916766999999,311.0,47.0,26800.0,3160374,3062290009,BK1101,Bensonhurst,,POINT (-73.9916766999999 40.6105464),,43.0
258468,2022 and 2023,3062290009,2006 BAY RIDGE PARKWAY,BROOKLYN,11214.0,,FILLED,,,OTHER,7503,20 AVENUE,,Brooklyn,11214.0,40.6105464,-73.9916766999999,311.0,47.0,26800.0,3160374,3062290009,BK1101,Bensonhurst,,POINT (-73.9916766999999 40.6105464),,43.0
258469,2022 and 2023,3062290009,7503 20 AVENUE,BROOKLYN,11214.0,,VACANT,,,NO BUSINESS ACTIVITY IDENTIFIED,7503,20 AVENUE,,Brooklyn,11214.0,40.6105464,-73.9916766999999,311.0,47.0,26800.0,3160374,3062290009,BK1101,Bensonhurst,,POINT (-73.9916766999999 40.6105464),,43.0
258470,2022 and 2023,3062290009,7503 20 AVENUE,BROOKLYN,11214.0,,VACANT,,,NO BUSINESS ACTIVITY IDENTIFIED,7503,20 AVENUE,,Brooklyn,11214.0,40.6105464,-73.9916766999999,311.0,47.0,26800.0,3160374,3062290009,BK1101,Bensonhurst,,POINT (-73.9916766999999 40.6105464),,43.0
258478,2022 and 2023,3062370040,7602 18TH AVENUE,BROOKLYN,11214.0,,FILLED,,,OTHER,1780,76 STREET,,Brooklyn,11214.0,40.6127864,-73.9970285999999,311.0,43.0,26400.0,3160843,3062370040,BK1101,Bensonhurst,,POINT (-73.9970285999999 40.6127864),,43.0
258479,2022 and 2023,3062370040,1780 76 STREET,BROOKLYN,11214.0,,FILLED,,,OTHER,1780,76 STREET,,Brooklyn,11214.0,40.6127864,-73.9970285999999,311.0,43.0,26400.0,3160843,3062370040,BK1101,Bensonhurst,,POINT (-73.9970285999999 40.6127864),,43.0
258480,2022 and 2023,3062370040,7606-7608 18TH AVENUE,BROOKLYN,11214.0,,FILLED,,,OTHER,1780,76 STREET,,Brooklyn,11214.0,40.6127864,-73.9970285999999,311.0,43.0,26400.0,3160843,3062370040,BK1101,Bensonhurst,,POINT (-73.9970285999999 40.6127864),,43.0
258481,2022 and 2023,3062370040,1780 76 STREET,BROOKLYN,11214.0,,FILLED,,,OTHER,1780,76 STREET,,Brooklyn,11214.0,40.6127864,-73.9970285999999,311.0,43.0,26400.0,3160843,3062370040,BK1101,Bensonhurst,,POINT (-73.9970285999999 40.6127864),,43.0
258482,2022 and 2023,3062370046,7612 18 AVENUE,BROOKLYN,11214.0,,FILLED,,,MANUFACTURING,7612,18 AVENUE,,Brooklyn,11214.0,40.6126656,-73.9971042,311.0,43.0,26400.0,3160844,3062370046,BK1101,Bensonhurst,,POINT (-73.9971042 40.6126656),,43.0
258483,2022 and 2023,3062380009,1812 76th,BROOKLYN,11214.0,,FILLED,,,OTHER,7603,18 AVENUE,,Brooklyn,11214.0,40.61250909999999,-73.9964487,311.0,47.0,27400.0,3160884,3062380009,BK1101,Bensonhurst,,POINT (-73.9964487 40.61250909999999),,43.0
258484,2022 and 2023,3062380009,1810 76th,BROOKLYN,11214.0,,FILLED,,,RETAIL,7603,18 AVENUE,,Brooklyn,11214.0,40.61250909999999,-73.9964487,311.0,47.0,27400.0,3160884,3062380009,BK1101,Bensonhurst,,POINT (-73.9964487 40.61250909999999),,43.0
258485,2022 and 2023,3062380009,1808 76th St.,BROOKLYN,11214.0,,VACANT,,,NO BUSINESS ACTIVITY IDENTIFIED,7603,18 AVENUE,,Brooklyn,11214.0,40.61250909999999,-73.9964487,311.0,47.0,27400.0,3160884,3062380009,BK1101,Bensonhurst,,POINT (-73.9964487 40.61250909999999),,43.0
258486,2022 and 2023,3062380009,7601 18th,BROOKLYN,11214.0,,FILLED,,,RETAIL,7603,18 AVENUE,,Brooklyn,11214.0,40.61250909999999,-73.9964487,311.0,47.0,27400.0,3160884,3062380009,BK1101,Bensonhurst,,POINT (-73.9964487 40.61250909999999),,43.0
258487,2022 and 2023,3062380009,7603-7605 18th Ave,BROOKLYN,11214.0,,FILLED,,,RETAIL,7603,18 AVENUE,,Brooklyn,11214.0,40.61250909999999,-73.9964487,311.0,47.0,27400.0,3160884,3062380009,BK1101,Bensonhurst,,POINT (-73.9964487 40.61250909999999),,43.0
258488,2022 and 2023,3062411101,7608 BAY PARKWAY,BROOKLYN,11214.0,,FILLED,,,HEALTH CARE or SOCIAL ASSISTANCE,7608,BAY PARKWAY,1A,Brooklyn,11214.0,40.607566,-73.988418,311.0,44.0,27200.0,3397460,3062411101,BK1101,Bensonhurst,,POINT (-73.988418 40.607566),,43.0
258489,2022 and 2023,3062411102,7608 BAY PARKWAY,BROOKLYN,11214.0,,FILLED,,,HEALTH CARE or SOCIAL ASSISTANCE,7608,BAY PARKWAY,1B,Brooklyn,11214.0,40.607566,-73.988418,311.0,44.0,27200.0,3397460,3062411102,BK1101,Bensonhurst,,POINT (-73.988418 40.607566),,43.0
258490,2022 and 2023,3062411103,7608 BAY PARKWAY,BROOKLYN,11214.0,,FILLED,,,HEALTH CARE or SOCIAL ASSISTANCE,7608,BAY PARKWAY,1C,Brooklyn,11214.0,40.607566,-73.988418,311.0,44.0,27200.0,3397460,3062411103,BK1101,Bensonhurst,,POINT (-73.988418 40.607566),,43.0
258501,2022 and 2023,3062480006,1702 77 STREET,BROOKLYN,11214.0,,FILLED,,,RETAIL,1702,77 STREET,,Brooklyn,11214.0,40.61334909999999,-73.9995102,311.0,43.0,27600.0,3336387,3062480006,BK1101,Bensonhurst,,POINT (-73.9995102 40.61334909999999),,43.0
258502,2022 and 2023,3062480006,1702 77 STREET,BROOKLYN,11214.0,,FILLED,,,RETAIL,1702,77 STREET,,Brooklyn,11214.0,40.61334909999999,-73.9995102,311.0,43.0,27600.0,3336387,3062480006,BK1101,Bensonhurst,,POINT (-73.9995102 40.61334909999999),,43.0
258503,2022 and 2023,3062480006,1702 77 STREET,BROOKLYN,11214.0,,FILLED,,,RETAIL,1702,77 STREET,,Brooklyn,11214.0,40.61334909999999,-73.9995102,311.0,43.0,27600.0,3336387,3062480006,BK1101,Bensonhurst,,POINT (-73.9995102 40.61334909999999),,43.0
258504,2022 and 2023,3062480006,1702 77 STREET,BROOKLYN,11214.0,,FILLED,,,RETAIL,1702,77 STREET,,Brooklyn,11214.0,40.61334909999999,-73.9995102,311.0,43.0,27600.0,3336387,3062480006,BK1101,Bensonhurst,,POINT (-73.9995102 40.61334909999999),,43.0
258505,2022 and 2023,3062480041,7702 18th Avenue,BROOKLYN,11214.0,,FILLED,,,OTHER,7702,18 AVENUE,,Brooklyn,11214.0,40.61227310000001,-73.9974967999999,311.0,43.0,27600.0,3161443,3062480041,BK1101,Bensonhurst,,POINT (-73.9974967999999 40.61227310000001),,43.0
258506,2022 and 2023,3062480042,7704 18 AVENUE,BROOKLYN,11214.0,,FILLED,,,FOOD SERVICES,7704,18 AVENUE,,Brooklyn,11214.0,40.6122264,-73.9975435999999,311.0,43.0,27600.0,3161444,3062480042,BK1101,Bensonhurst,,POINT (-73.9975435999999 40.6122264),,43.0
258507,2022 and 2023,3062480043,7706 18 AVENUE,BROOKLYN,11214.0,,FILLED,,,OTHER,7706,18 AVENUE,,Brooklyn,11214.0,40.61218250000001,-73.9975868999999,311.0,43.0,27600.0,3161445,3062480043,BK1101,Bensonhurst,,POINT (-73.9975868999999 40.61218250000001),,43.0
258508,2022 and 2023,3062480044,7710 18 AVENUE,BROOKLYN,11214.0,,FILLED,,,OTHER,7710,18 AVENUE,,Brooklyn,11214.0,40.61214139999999,-73.9976300999999,311.0,43.0,27600.0,3161446,3062480044,BK1101,Bensonhurst,,POINT (-73.9976300999999 40.61214139999999),,43.0
258509,2022 and 2023,3062480048,7716 18th Avenue,BROOKLYN,11214.0,,FILLED,,,FOOD SERVICES,7716,18 AVENUE,,Brooklyn,11214.0,40.61201510000001,-73.9977597,311.0,43.0,27600.0,3161449,3062480048,BK1101,Bensonhurst,,POINT (-73.9977597 40.61201510000001),,43.0
258510,2022 and 2023,3062480049,7718 18th Avenue,BROOKLYN,11214.0,,FILLED,,,RETAIL,7718,18 AVENUE,,Brooklyn,11214.0,40.6119684,-73.9978102,311.0,43.0,27600.0,3161450,3062480049,BK1101,Bensonhurst,,POINT (-73.9978102 40.6119684),,43.0
258511,2022 and 2023,3062480050,7720 18 AVENUE,BROOKLYN,11214.0,,FILLED,,,FOOD SERVICES,7720,18 AVENUE,,Brooklyn,11214.0,40.61192449999999,-73.9978534,311.0,43.0,27600.0,3161451,3062480050,BK1101,Bensonhurst,,POINT (-73.9978534 40.61192449999999),,43.0
258512,2022 and 2023,3062480051,7722 18TH AVE,BROOKLYN,11214.0,,FILLED,,,FOOD SERVICES,7722,18 AVENUE,,Brooklyn,11214.0,40.61188059999999,-73.9978966,311.0,43.0,27600.0,3161452,3062480051,BK1101,Bensonhurst,,POINT (-73.9978966 40.61188059999999),,43.0
258513,2022 and 2023,3062480051,1785 78TH ST,BROOKLYN,11214.0,,FILLED,,,OTHER,7722,18 AVENUE,,Brooklyn,11214.0,40.61188059999999,-73.9978966,311.0,43.0,27600.0,3161452,3062480051,BK1101,Bensonhurst,,POINT (-73.9978966 40.61188059999999),,43.0
258514,2022 and 2023,3062490001,7723 18 avenue,BROOKLYN,11214.0,,FILLED,,,OTHER,7723,18 AVENUE,,Brooklyn,11214.0,40.61158420000001,-73.997396,311.0,47.0,27400.0,3161480,3062490001,BK1101,Bensonhurst,,POINT (-73.997396 40.61158420000001),,43.0
258515,2022 and 2023,3062490001,1807 78 street,BROOKLYN,11214.0,,FILLED,,,OTHER,7723,18 AVENUE,,Brooklyn,11214.0,40.61158420000001,-73.997396,311.0,47.0,27400.0,3161480,3062490001,BK1101,Bensonhurst,,POINT (-73.997396 40.61158420000001),,43.0
258516,2022 and 2023,3062490001,1809 78 street,BROOKLYN,11214.0,,FILLED,,,OTHER,7723,18 AVENUE,,Brooklyn,11214.0,40.61158420000001,-73.997396,311.0,47.0,27400.0,3161480,3062490001,BK1101,Bensonhurst,,POINT (-73.997396 40.61158420000001),,43.0
258517,2022 and 2023,3062490002,7721 18 AVENUE,BROOKLYN,11214.0,,VACANT,,,NO BUSINESS ACTIVITY IDENTIFIED,7721,18 AVENUE,,Brooklyn,11214.0,40.6116281,-73.9973528,311.0,47.0,27400.0,3161481,3062490002,BK1101,Bensonhurst,,POINT (-73.9973528 40.6116281),,43.0
258518,2022 and 2023,3062490004,7715 18 AVENUE,BROOKLYN,11214.0,,FILLED,,,FOOD SERVICES,7715,18 AVENUE,,Brooklyn,11214.0,40.61171039999999,-73.9972663,311.0,47.0,27400.0,3161483,3062490004,BK1101,Bensonhurst,,POINT (-73.9972663 40.61171039999999),,43.0
258519,2022 and 2023,3062490005,7713 18 AVENUE,BROOKLYN,11214.0,,FILLED,,,FOOD SERVICES,7713,18 AVENUE,,Brooklyn,11214.0,40.61175159999999,-73.9972231,311.0,47.0,27400.0,3161484,3062490005,BK1101,Bensonhurst,,POINT (-73.9972231 40.61175159999999),,43.0
258520,2022 and 2023,3062490010,7701 18 AVENUE,BROOKLYN,11214.0,,FILLED,,,ACCOUNTING SERVICES,7701,18 AVENUE,,Brooklyn,11214.0,40.6119684,-73.9969998,311.0,47.0,27400.0,3161487,3062490010,BK1101,Bensonhurst,,POINT (-73.9969998 40.6119684),,43.0
258521,2022 and 2023,3062530096,7701 BAY PARKWAY,BROOKLYN,11214.0,,VACANT,,,NO BUSINESS ACTIVITY IDENTIFIED,7701,BAY PARKWAY,,Brooklyn,11214.0,40.6068186,-73.9882738,311.0,44.0,42800.0,3161688,3062530096,BK1103,Gravesend (West),,POINT (-73.9882738 40.6068186),,43.0
258522,2022 and 2023,3062530096,7701 BAY PARKWAY,BROOKLYN,11214.0,,FILLED,,,HEALTH CARE or SOCIAL ASSISTANCE,7701,BAY PARKWAY,,Brooklyn,11214.0,40.6068186,-73.9882738,311.0,44.0,42800.0,3161688,3062530096,BK1103,Gravesend (West),,POINT (-73.9882738 40.6068186),,43.0
258523,2022 and 2023,3062531120,105 Kings Highway,BROOKLYN,11214.0,,FILLED,,,EDUCATIONAL SERVICES,105,KINGS HIGHWAY,M1,Brooklyn,11214.0,40.606426,-73.98786,311.0,44.0,42800.0,3329040,3062531120,BK1103,Gravesend (West),,POINT (-73.98786 40.606426),,43.0
258524,2022 and 2023,3062531121,105 Kings Highway,BROOKLYN,11214.0,,FILLED,,,HEALTH CARE or SOCIAL ASSISTANCE,105,KINGS HIGHWAY,M2,Brooklyn,11214.0,40.606426,-73.98786,311.0,44.0,42800.0,3329040,3062531121,BK1103,Gravesend (West),,POINT (-73.98786 40.606426),,43.0
258538,2022 and 2023,3062720002,7923 NEW UTRECHT AVENUE,BROOKLYN,11214.0,,FILLED,,,OTHER,7923,NEW UTRECHT AVENUE,,Brooklyn,11214.0,40.6118861,-74.0007959999999,311.0,43.0,27600.0,3162713,3062720002,BK1101,Bensonhurst,,POINT (-74.0007959999999 40.6118861),,43.0
258539,2022 and 2023,3062720003,7919 New Utrecht Ave,BROOKLYN,11214.0,,FILLED,,,RETAIL,7921,NEW UTRECHT AVENUE,,Brooklyn,11214.0,40.611963,-74.0007491999999,311.0,43.0,27600.0,3162714,3062720003,BK1101,Bensonhurst,,POINT (-74.0007491999999 40.611963),,43.0
258540,2022 and 2023,3062720007,7911 New Utrecht Ave,BROOKLYN,11214.0,,FILLED,,,HEALTH CARE or SOCIAL ASSISTANCE,7911,NEW UTRECHT AVENUE,,Brooklyn,11214.0,40.61221,-74.0006951,311.0,43.0,27600.0,3162717,3062720007,BK1101,Bensonhurst,,POINT (-74.0006951 40.61221),,43.0
258541,2022 and 2023,3062720007,7907 New Utrecht Ave,BROOKLYN,11214.0,,FILLED,,,EDUCATIONAL SERVICES,7911,NEW UTRECHT AVENUE,,Brooklyn,11214.0,40.61221,-74.0006951,311.0,43.0,27600.0,3162717,3062720007,BK1101,Bensonhurst,,POINT (-74.0006951 40.61221),,43.0
258542,2022 and 2023,3062720009,7903 NEW UTRECHT AVENUE,BROOKLYN,11214.0,,FILLED,,,OTHER,7903,NEW UTRECHT AVENUE,,Brooklyn,11214.0,40.6122759,-74.0006303,311.0,43.0,27600.0,3162718,3062720009,BK1101,Bensonhurst,,POINT (-74.0006303 40.6122759),,43.0
258543,2022 and 2023,3062720010,7901 NEW UTRECHT AVENUE,BROOKLYN,11214.0,,FILLED,,,FOOD SERVICES,7901,NEW UTRECHT AVENUE,,Brooklyn,11214.0,40.61232530000001,-74.0006015,311.0,43.0,27600.0,3162719,3062720010,BK1101,Bensonhurst,,POINT (-74.0006015 40.61232530000001),,43.0
258544,2022 and 2023,3062720010,7901 NEW UTRECHT AVENUE,BROOKLYN,11214.0,,FILLED,,,FOOD SERVICES,7901,NEW UTRECHT AVENUE,,Brooklyn,11214.0,40.61232530000001,-74.0006015,311.0,43.0,27600.0,3162719,3062720010,BK1101,Bensonhurst,,POINT (-74.0006015 40.61232530000001),,43.0
258545,2022 and 2023,3062770006,7901 BAY PARKWAY,BROOKLYN,11214.0,,FILLED,,,HEALTH CARE or SOCIAL ASSISTANCE,7901,BAY PARKWAY,,Brooklyn,11214.0,40.605547900000005,-73.9896137,311.0,44.0,27000.0,3162926,3062770006,BK1101,Bensonhurst,,POINT (-73.9896137 40.605547900000005),,43.0
258566,2022 and 2023,3062870001,8023 20 AVENUE,BROOKLYN,11214.0,,FILLED,,,RETAIL,8023,20 AVENUE,,Brooklyn,11214.0,40.6073818,-73.9949687999999,311.0,47.0,27200.0,3163393,3062870001,BK1101,Bensonhurst,,POINT (-73.9949687999999 40.6073818),,43.0
258567,2022 and 2023,3062870001,2001A 81st Street,BROOKLYN,11214.0,,FILLED,,,OTHER,8023,20 AVENUE,,Brooklyn,11214.0,40.6073818,-73.9949687999999,311.0,47.0,27200.0,3163393,3062870001,BK1101,Bensonhurst,,POINT (-73.9949687999999 40.6073818),,43.0
258568,2022 and 2023,3062870001,2003 81st Street,BROOKLYN,11214.0,,FILLED,,,OTHER,8023,20 AVENUE,,Brooklyn,11214.0,40.6073818,-73.9949687999999,311.0,47.0,27200.0,3163393,3062870001,BK1101,Bensonhurst,,POINT (-73.9949687999999 40.6073818),,43.0
258569,2022 and 2023,3062870001,2005 81st Street,BROOKLYN,11214.0,,FILLED,,,WHOLESALE,8023,20 AVENUE,,Brooklyn,11214.0,40.6073818,-73.9949687999999,311.0,47.0,27200.0,3163393,3062870001,BK1101,Bensonhurst,,POINT (-73.9949687999999 40.6073818),,43.0
258570,2022 and 2023,3063001011,2281 82 STREET,BROOKLYN,11214.0,,FILLED,,,HEALTH CARE or SOCIAL ASSISTANCE,2281,82 STREET,11,Brooklyn,11214.0,40.603152,-73.989247,311.0,47.0,29600.0,3163947,3063001011,BK1103,Gravesend (West),,POINT (-73.989247 40.603152),,43.0
258594,2022 and 2023,3063290001,8323 20 AVENUE,BROOKLYN,11214.0,,FILLED,,,FOOD SERVICES,8323,20 AVENUE,5,Brooklyn,11214.0,40.605704800000005,-73.9967048,311.0,47.0,28800.0,3165204,3063290001,BK1101,Bensonhurst,,POINT (-73.9967048 40.605704800000005),,43.0
